Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
239.255.255.250-10.5.205.65-1900-62451-17,10.5.205.65,62451,239.255.255.250,1900,17,13/09/2023 08:42:15 AM,1912110,1,1,170.0,170.0,170.0,170.0,170.0,0.0,170.0,170.0,170.0,0.0,177.81403789530938,1.0459649287959374,1912110.0,0.0,1912110.0,1912110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.5229824643979687,0.5229824643979687,170.0,170.0,170.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,255.0,170.0,170.0,0,0,0,0,0,0,1,170,1,170,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
255.255.255.255-10.5.143.32-22222-56530-17,10.5.143.32,56530,255.255.255.255,22222,17,13/09/2023 08:41:37 AM,9202675,3,1,84.0,28.0,28.0,28.0,28.0,0.0,28.0,28.0,28.0,0.0,12.1703743748421,0.4346562276729321,3067558.3333333335,90298.91490673259,3161155.0,2980965.0,6142120.0,3071060.0,127413.570902004,3161155.0,2980965.0,0,0,0,0,0,0,0,0,0,24,8,0.32599217075469905,0.10866405691823303,28.0,28.0,28.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,35.0,28.0,28.0,0,0,0,0,0,0,3,84,1,28,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.207.85-1900-49665-17,10.5.207.85,49665,239.255.255.250,1900,17,13/09/2023 08:41:46 AM,3181015,3,1,525.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,220.05554830769424,1.257460276043967,1060338.3333333333,130541.84371431764,1193138.0,932178.0,2248837.0,1124418.5,97184.04889949791,1193138.0,1055699.0,0,0,0,0,0,0,0,0,0,24,8,0.9430952070329753,0.31436506901099176,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,218.75,175.0,175.0,0,0,0,0,0,0,3,525,1,175,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.212.137-1900-1900-17,10.5.212.137,1900,239.255.255.250,1900,17,13/09/2023 08:41:39 AM,7684347,10,1,4633.0,489.0,491.0,441.0,463.29999999999995,23.281132083966853,489.0,489.0,489.0,0.0,666.5498057284503,1.4314814258127595,768434.7,596709.4254017984,1543849.0,67910.0,6140498.0,682277.5555555555,563081.3026082715,1332421.0,67910.0,0,0,0,0,0,0,0,0,0,80,8,1.3013467507388723,0.1301346750738872,441.0,491.0,467.5833333333333,23.313898832839584,543.5378787878789,0,0,0,0,0,0,0,0,0.0,510.09090909090907,463.3,489.0,0,0,0,0,0,0,10,4633,1,489,-1,-1,10,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.110.119-1900-42107-17,10.5.110.119,42107,239.255.255.250,1900,17,13/09/2023 08:41:28 AM,47822974,6,1,750.0,125.0,125.0,125.0,125.0,0.0,125.0,125.0,125.0,0.0,18.296645457474057,0.14637316365979247,7970495.666666667,1.2508844070952946E7,3.3407062E7,1846477.0,1.4415912E7,2883182.4,1217909.2495946898,4415350.0,1846477.0,0,0,0,0,0,0,0,0,0,48,8,0.12546271170839354,0.02091045195139892,125.0,125.0,125.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,142.85714285714286,125.0,125.0,0,0,0,0,0,0,6,750,1,125,-1,-1,6,0,0,0,0,0,3.3407062E7,0.0,3.3407062E7,3.3407062E7,No Label
239.255.255.250-10.5.181.166-1900-49703-17,10.5.181.166,49703,239.255.255.250,1900,17,13/09/2023 08:41:57 AM,2942267,2,1,350.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,178.4338403006933,1.0196219445753902,1471133.5,766053.3237866017,2012815.0,929452.0,929452.0,929452.0,0.0,929452.0,929452.0,0,0,0,0,0,0,0,0,0,16,8,0.6797479630502602,0.3398739815251301,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,233.33333333333334,175.0,175.0,0,0,0,0,0,0,2,350,1,175,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.189.251-1900-42064-17,10.5.189.251,42064,239.255.255.250,1900,17,13/09/2023 08:41:44 AM,613550,2,1,250.0,125.0,125.0,125.0,125.0,0.0,125.0,125.0,125.0,0.0,611.1971314481297,4.889577051585038,306775.0,6612.862617656592,311451.0,302099.0,302099.0,302099.0,0.0,302099.0,302099.0,0,0,0,0,0,0,0,0,0,16,8,3.259718034390025,1.6298590171950125,125.0,125.0,125.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,166.66666666666666,125.0,125.0,0,0,0,0,0,0,2,250,1,125,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.112.145-1900-52324-17,10.5.112.145,52324,239.255.255.250,1900,17,13/09/2023 08:42:14 AM,574285,2,1,250.0,125.0,125.0,125.0,125.0,0.0,125.0,125.0,125.0,0.0,652.9858867983667,5.223887094386933,287142.5,28604.590619339408,307369.0,266916.0,307369.0,307369.0,0.0,307369.0,307369.0,0,0,0,0,0,0,0,0,0,16,8,3.482591396257955,1.7412956981289776,125.0,125.0,125.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,166.66666666666666,125.0,125.0,0,0,0,0,0,0,2,250,1,125,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
10.3.191.30-10.5.254.223-0-0-0,10.5.254.223,0,10.3.191.30,0,0,13/09/2023 08:41:27 AM,1010285,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9796394086817084,1010285.0,0.0,1010285.0,1010285.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9898197043408542,0.9898197043408542,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.160.235-1900-38511-17,10.5.160.235,38511,239.255.255.250,1900,17,13/09/2023 08:41:59 AM,290225,1,1,125.0,125.0,125.0,125.0,125.0,0.0,125.0,125.0,125.0,0.0,861.4006374364717,6.891205099491773,290225.0,0.0,290225.0,290225.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3.4456025497458866,3.4456025497458866,125.0,125.0,125.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,187.5,125.0,125.0,0,0,0,0,0,0,1,125,1,125,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.116.102-1900-60936-17,10.5.116.102,60936,239.255.255.250,1900,17,13/09/2023 08:41:47 AM,2240594,2,1,350.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,234.31286524912588,1.3389306585664336,1120297.0,111092.1321786561,1198851.0,1041743.0,1198851.0,1198851.0,0.0,1198851.0,1198851.0,0,0,0,0,0,0,0,0,0,16,8,0.8926204390442891,0.44631021952214456,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,233.33333333333334,175.0,175.0,0,0,0,0,0,0,2,350,1,175,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.201.63-1900-57259-17,10.5.201.63,57259,239.255.255.250,1900,17,13/09/2023 08:41:36 AM,3272055,2,1,340.0,170.0,170.0,170.0,170.0,0.0,170.0,170.0,170.0,0.0,155.86535067411765,0.9168550039653979,1636027.5,583751.2961017732,2048802.0,1223253.0,1223253.0,1223253.0,0.0,1223253.0,1223253.0,0,0,0,0,0,0,0,0,0,16,8,0.6112366693102653,0.30561833465513266,170.0,170.0,170.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,226.66666666666666,170.0,170.0,0,0,0,0,0,0,2,340,1,170,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.174.211-1900-55122-17,10.5.174.211,55122,239.255.255.250,1900,17,13/09/2023 08:41:47 AM,1918252,2,1,350.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,273.6866689048154,1.563923822313231,959126.0,38999.76740956284,986703.0,931549.0,931549.0,931549.0,0.0,931549.0,931549.0,0,0,0,0,0,0,0,0,0,16,8,1.042615881542154,0.521307940771077,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,233.33333333333334,175.0,175.0,0,0,0,0,0,0,2,350,1,175,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.187.241-1900-62871-17,10.5.187.241,62871,239.255.255.250,1900,17,13/09/2023 08:41:43 AM,1013994,1,1,175.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,345.169695284193,1.972398258766817,1013994.0,0.0,1013994.0,1013994.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.9861991293834085,0.9861991293834085,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.103.110-1900-52543-17,10.5.103.110,52543,239.255.255.250,1900,17,13/09/2023 08:41:46 AM,1956831,1,1,175.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,178.86061698736376,1.0220606684992215,1956831.0,0.0,1956831.0,1956831.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.5110303342496108,0.5110303342496108,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.211.252-1900-56967-17,10.5.211.252,56967,239.255.255.250,1900,17,13/09/2023 08:41:36 AM,3163750,2,1,350.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,165.94231529039905,0.9482418016594232,1581875.0,663710.2238115667,2051189.0,1112561.0,1112561.0,1112561.0,0.0,1112561.0,1112561.0,0,0,0,0,0,0,0,0,0,16,8,0.6321612011062822,0.3160806005531411,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,233.33333333333334,175.0,175.0,0,0,0,0,0,0,2,350,1,175,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.169.26-1900-63114-17,10.5.169.26,63114,239.255.255.250,1900,17,13/09/2023 08:41:29 AM,2966439,2,1,350.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,176.97987384874594,1.0113135648499767,1483219.5,789162.9876093405,2041242.0,925197.0,925197.0,925197.0,0.0,925197.0,925197.0,0,0,0,0,0,0,0,0,0,16,8,0.6742090432333179,0.33710452161665894,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,233.33333333333334,175.0,175.0,0,0,0,0,0,0,2,350,1,175,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
10.5.234.84-10.5.255.255-17500-17500-17,10.5.234.84,17500,10.5.255.255,17500,17,13/09/2023 08:41:37 AM,30397207,1,1,145.0,145.0,145.0,145.0,145.0,0.0,145.0,145.0,145.0,0.0,9.540350203885508,0.06579551864748626,3.0397207E7,0.0,3.0397207E7,3.0397207E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.03289775932374313,0.03289775932374313,145.0,145.0,145.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,217.5,145.0,145.0,0,0,0,0,0,0,1,145,1,145,-1,-1,1,0,0,0,0,0,3.0397207E7,0.0,3.0397207E7,3.0397207E7,No Label
152.199.43.62-10.5.254.223-443-52143-6,152.199.43.62,443,10.5.254.223,52143,6,13/09/2023 08:41:44 AM,130,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,15384.615384615387,130.0,0.0,130.0,130.0,0,0,0,0,0,130.0,130.0,0.0,130.0,130.0,0,0,0,0,0,40,0.0,15384.615384615387,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,1020,0,0,0,0,0,0,0,0,0,0,No Label
10.5.208.195-10.5.255.255-57621-57621-17,10.5.208.195,57621,10.5.255.255,57621,17,13/09/2023 08:41:43 AM,30110635,1,1,44.0,44.0,44.0,44.0,44.0,0.0,44.0,44.0,44.0,0.0,2.922555435978019,0.06642171445404589,3.0110635E7,0.0,3.0110635E7,3.0110635E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.033210857227022945,0.033210857227022945,44.0,44.0,44.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,66.0,44.0,44.0,0,0,0,0,0,0,1,44,1,44,-1,-1,1,0,0,0,0,0,3.0110635E7,0.0,3.0110635E7,3.0110635E7,No Label
239.255.255.250-10.5.214.95-1900-60469-17,10.5.214.95,60469,239.255.255.250,1900,17,13/09/2023 08:41:44 AM,2944133,3,1,513.0,171.0,171.0,171.0,171.0,0.0,171.0,171.0,171.0,0.0,232.32646079507958,1.3586342736554362,981377.6666666666,60139.38177545005,1030185.0,914194.0,1944379.0,972189.5,82018.02265660884,1030185.0,914194.0,0,0,0,0,0,0,0,0,0,24,8,1.018975705241577,0.33965856841385905,171.0,171.0,171.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,213.75,171.0,171.0,0,0,0,0,0,0,3,513,1,171,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.112.145-1900-60655-17,10.5.112.145,60655,239.255.255.250,1900,17,13/09/2023 08:42:03 AM,227210,1,1,125.0,125.0,125.0,125.0,125.0,0.0,125.0,125.0,125.0,0.0,1100.3036838167334,8.802429470533868,227210.0,0.0,227210.0,227210.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4.401214735266934,4.401214735266934,125.0,125.0,125.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,187.5,125.0,125.0,0,0,0,0,0,0,1,125,1,125,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.221.239-1900-60432-17,10.5.221.239,60432,239.255.255.250,1900,17,13/09/2023 08:41:44 AM,400599,1,1,125.0,125.0,125.0,125.0,125.0,0.0,125.0,125.0,125.0,0.0,624.065461970699,4.992523695765591,400599.0,0.0,400599.0,400599.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.4962618478827956,2.4962618478827956,125.0,125.0,125.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,187.5,125.0,125.0,0,0,0,0,0,0,1,125,1,125,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
255.255.255.255-10.5.143.32-22222-56532-17,10.5.143.32,56532,255.255.255.255,22222,17,13/09/2023 08:41:37 AM,9114327,3,1,84.0,28.0,28.0,28.0,28.0,0.0,28.0,28.0,28.0,0.0,12.288345590409474,0.4388694853717669,3038109.0,101136.35890717048,3154850.0,2977052.0,6131902.0,3065951.0,125722.17148140578,3154850.0,2977052.0,0,0,0,0,0,0,0,0,0,24,8,0.3291521140288252,0.10971737134294172,28.0,28.0,28.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,35.0,28.0,28.0,0,0,0,0,0,0,3,84,1,28,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
224.0.0.252-10.5.180.49-5355-55364-17,10.5.180.49,55364,224.0.0.252,5355,17,13/09/2023 08:41:37 AM,399473,1,1,22.0,22.0,22.0,22.0,22.0,0.0,22.0,22.0,22.0,0.0,110.14511619058108,5.006596190480958,399473.0,0.0,399473.0,399473.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.503298095240479,2.503298095240479,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,33.0,22.0,22.0,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.201.102-1900-40592-17,10.5.201.102,40592,239.255.255.250,1900,17,13/09/2023 08:41:28 AM,204493,1,1,125.0,125.0,125.0,125.0,125.0,0.0,125.0,125.0,125.0,0.0,1222.5357347195259,9.780285877756207,204493.0,0.0,204493.0,204493.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4.890142938878103,4.890142938878103,125.0,125.0,125.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,187.5,125.0,125.0,0,0,0,0,0,0,1,125,1,125,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.172.28-1900-51456-17,10.5.172.28,51456,239.255.255.250,1900,17,13/09/2023 08:41:41 AM,2561674,3,1,525.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,273.2588143534267,1.5614789391624384,853891.3333333334,285237.41419093905,1021239.0,524542.0,2037132.0,1018566.0,3780.192852223283,1021239.0,1015893.0,0,0,0,0,0,0,0,0,0,24,8,1.1711092043718287,0.3903697347906096,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,218.75,175.0,175.0,0,0,0,0,0,0,3,525,1,175,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.221.124-1900-63467-17,10.5.221.124,63467,239.255.255.250,1900,17,13/09/2023 08:41:40 AM,2869834,3,1,525.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,243.91654708948323,1.3938088405113327,956611.3333333334,117345.9368718548,1024491.0,821112.0,2048722.0,1024361.0,183.84776310850236,1024491.0,1024231.0,0,0,0,0,0,0,0,0,0,24,8,1.0453566303834996,0.3484522101278332,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,218.75,175.0,175.0,0,0,0,0,0,0,3,525,1,175,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.182.228-1900-61197-17,10.5.182.228,61197,239.255.255.250,1900,17,13/09/2023 08:41:47 AM,1003010,1,1,176.0,176.0,176.0,176.0,176.0,0.0,176.0,176.0,176.0,0.0,350.9436595846502,1.9939980658218763,1003010.0,0.0,1003010.0,1003010.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.9969990329109382,0.9969990329109382,176.0,176.0,176.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,264.0,176.0,176.0,0,0,0,0,0,0,1,176,1,176,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.228.113-1900-55720-17,10.5.228.113,55720,239.255.255.250,1900,17,13/09/2023 08:41:59 AM,3072027,2,1,350.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,170.89693547615306,0.9765539170065889,1536013.5,718134.1114391517,2043811.0,1028216.0,2043811.0,2043811.0,0.0,2043811.0,2043811.0,0,0,0,0,0,0,0,0,0,16,8,0.6510359446710592,0.3255179723355296,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,233.33333333333334,175.0,175.0,0,0,0,0,0,0,2,350,1,175,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.196.167-1900-65126-17,10.5.196.167,65126,239.255.255.250,1900,17,13/09/2023 08:41:49 AM,3125924,2,1,332.0,166.0,166.0,166.0,166.0,0.0,166.0,166.0,166.0,0.0,159.31289436339463,0.959716231104787,1562962.0,760020.9958362993,2100378.0,1025546.0,2100378.0,2100378.0,0.0,2100378.0,2100378.0,0,0,0,0,0,0,0,0,0,16,8,0.6398108207365246,0.3199054103682623,166.0,166.0,166.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,221.33333333333334,166.0,166.0,0,0,0,0,0,0,2,332,1,166,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.156.253-1900-60208-17,10.5.156.253,60208,239.255.255.250,1900,17,13/09/2023 08:41:44 AM,2030301,1,1,175.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,172.38823208972462,0.9850756119412836,2030301.0,0.0,2030301.0,2030301.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.4925378059706418,0.4925378059706418,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.253.223-1900-51455-17,10.5.253.223,51455,239.255.255.250,1900,17,13/09/2023 08:41:56 AM,3065524,2,1,350.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,171.25946493976235,0.9786255139414991,1532762.0,570864.2750146483,1936424.0,1129100.0,1129100.0,1129100.0,0.0,1129100.0,1129100.0,0,0,0,0,0,0,0,0,0,16,8,0.6524170092943328,0.3262085046471664,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,233.33333333333334,175.0,175.0,0,0,0,0,0,0,2,350,1,175,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.146.59-1900-50112-17,10.5.146.59,50112,239.255.255.250,1900,17,13/09/2023 08:42:10 AM,2055285,2,1,350.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,255.43902670432567,1.4596515811675752,1027642.5,149303.47552719596,1133216.0,922069.0,1133216.0,1133216.0,0.0,1133216.0,1133216.0,0,0,0,0,0,0,0,0,0,16,8,0.9731010541117169,0.48655052705585844,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,233.33333333333334,175.0,175.0,0,0,0,0,0,0,2,350,1,175,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.206.70-1900-50310-17,10.5.206.70,50310,239.255.255.250,1900,17,13/09/2023 08:41:40 AM,2986164,3,1,525.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,234.41445278959895,1.3395111587977084,995388.0,247119.43159735537,1228924.0,736621.0,1757240.0,878620.0,200816.91164341712,1020619.0,736621.0,0,0,0,0,0,0,0,0,0,24,8,1.0046333690982812,0.3348777896994271,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,218.75,175.0,175.0,0,0,0,0,0,0,3,525,1,175,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.97.106-1900-49653-17,10.5.97.106,49653,239.255.255.250,1900,17,13/09/2023 08:41:38 AM,3055330,2,1,350.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,171.83086606029462,0.9818906632016836,1527665.0,741811.5820071832,2052205.0,1003125.0,2052205.0,2052205.0,0.0,2052205.0,2052205.0,0,0,0,0,0,0,0,0,0,16,8,0.6545937754677891,0.32729688773389454,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,233.33333333333334,175.0,175.0,0,0,0,0,0,0,2,350,1,175,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.130.140-1900-46566-17,10.5.130.140,46566,239.255.255.250,1900,17,13/09/2023 08:42:06 AM,5967016,2,1,250.0,125.0,125.0,125.0,125.0,0.0,125.0,125.0,125.0,0.0,62.84548256616037,0.502763860529283,2983508.0,1253216.662005417,3869666.0,2097350.0,2097350.0,2097350.0,0.0,2097350.0,2097350.0,0,0,0,0,0,0,0,0,0,16,8,0.335175907019522,0.167587953509761,125.0,125.0,125.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,166.66666666666666,125.0,125.0,0,0,0,0,0,0,2,250,1,125,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.198.94-1900-42286-17,10.5.198.94,42286,239.255.255.250,1900,17,13/09/2023 08:41:40 AM,317482,1,1,125.0,125.0,125.0,125.0,125.0,0.0,125.0,125.0,125.0,0.0,787.44621742335,6.2995697393868,317482.0,0.0,317482.0,317482.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3.1497848696934,3.1497848696934,125.0,125.0,125.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,187.5,125.0,125.0,0,0,0,0,0,0,1,125,1,125,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.201.63-1900-57260-17,10.5.201.63,57260,239.255.255.250,1900,17,13/09/2023 08:41:36 AM,3174501,2,1,350.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,165.38032276568822,0.9450304158039327,1587250.5,514770.20116990065,1951248.0,1223253.0,1223253.0,1223253.0,0.0,1223253.0,1223253.0,0,0,0,0,0,0,0,0,0,16,8,0.6300202772026218,0.3150101386013109,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,233.33333333333334,175.0,175.0,0,0,0,0,0,0,2,350,1,175,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
224.0.0.252-10.5.227.235-5355-64389-17,10.5.227.235,64389,224.0.0.252,5355,17,13/09/2023 08:41:33 AM,410045,1,1,22.0,22.0,22.0,22.0,22.0,0.0,22.0,22.0,22.0,0.0,107.30529576022144,4.877513443646429,410045.0,0.0,410045.0,410045.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.4387567218232147,2.4387567218232147,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,33.0,22.0,22.0,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.102.52-1900-63525-17,10.5.102.52,63525,239.255.255.250,1900,17,13/09/2023 08:41:35 AM,2961659,2,1,350.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,177.26551233616024,1.0129457847780585,1480829.5,796680.9469069157,2044168.0,917491.0,917491.0,917491.0,0.0,917491.0,917491.0,0,0,0,0,0,0,0,0,0,16,8,0.675297189852039,0.3376485949260195,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,233.33333333333334,175.0,175.0,0,0,0,0,0,0,2,350,1,175,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
